date,product,min_price,max_price,avg_price,unit,market
2025-07-21,Portakal (Valencia Pak),30.0,60.0,45.0,Kg,antalya
2025-07-22,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-22,Limon,60.0,110.0,85.0,Kg,antalya
2025-07-22,Portakal (Sıkmalık),30.0,40.0,35.0,Kg,antalya
2025-07-22,Portakal (Valencia Pak),30.0,60.0,45.0,Kg,antalya
2025-07-23,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-23,Limon,60.0,135.0,97.5,Kg,antalya
2025-07-23,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-07-23,Portakal (Valencia Pak),30.0,60.0,45.0,Kg,antalya
2025-07-24,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-24,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-24,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-07-24,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-07-25,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-25,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-25,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-07-25,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-07-26,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-26,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-26,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-07-26,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-07-28,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-28,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-28,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-07-28,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-07-29,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-29,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-29,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-07-29,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-07-30,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-30,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-30,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-07-30,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-07-31,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-07-31,Limon,60.0,140.0,100.0,Kg,antalya
2025-07-31,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-07-31,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-01,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-01,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-01,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-01,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-02,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-02,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-02,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-02,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-04,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-04,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-04,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-04,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-05,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-05,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-05,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-05,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-06,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-06,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-06,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-06,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-07,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-07,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-07,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-07,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-08,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-08,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-08,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-08,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-09,Lime Limon,130.0,190.0,160.0,Kg,antalya
2025-08-09,Limon,60.0,140.0,100.0,Kg,antalya
2025-08-09,Portakal (Sıkmalık),35.0,60.0,47.5,Kg,antalya
2025-08-09,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-11,Lime Limon,130.0,185.0,157.5,Kg,antalya
2025-08-11,Limon,60.0,130.0,95.0,Kg,antalya
2025-08-11,Portakal (Sıkmalık),35.0,50.0,42.5,Kg,antalya
2025-08-11,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-12,Lime Limon,130.0,185.0,157.5,Kg,antalya
2025-08-12,Limon,60.0,130.0,95.0,Kg,antalya
2025-08-12,Portakal (Sıkmalık),35.0,50.0,42.5,Kg,antalya
2025-08-12,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-13,Lime Limon,130.0,185.0,157.5,Kg,antalya
2025-08-13,Limon,60.0,130.0,95.0,Kg,antalya
2025-08-13,Portakal (Sıkmalık),35.0,50.0,42.5,Kg,antalya
2025-08-13,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-14,Lime Limon,130.0,185.0,157.5,Kg,antalya
2025-08-14,Limon,60.0,130.0,95.0,Kg,antalya
2025-08-14,Portakal (Sıkmalık),35.0,50.0,42.5,Kg,antalya
2025-08-14,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-15,Lime Limon,130.0,185.0,157.5,Kg,antalya
2025-08-15,Limon,60.0,130.0,95.0,Kg,antalya
2025-08-15,Portakal (Sıkmalık),35.0,50.0,42.5,Kg,antalya
2025-08-15,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-16,Lime Limon,120.0,188.0,154.0,Kg,antalya
2025-08-16,Limon,60.0,130.0,95.0,Kg,antalya
2025-08-16,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-16,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-18,Lime Limon,120.0,188.0,154.0,Kg,antalya
2025-08-18,Limon,60.0,150.0,105.0,Kg,antalya
2025-08-18,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-18,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-19,Lime Limon,120.0,188.0,154.0,Kg,antalya
2025-08-19,Limon,60.0,150.0,105.0,Kg,antalya
2025-08-19,Portakal (Sıkmalık),30.0,47.0,38.5,Kg,antalya
2025-08-19,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-08-20,Lime Limon,120.0,188.0,154.0,Kg,antalya
2025-08-20,Limon,60.0,150.0,105.0,Kg,antalya
2025-08-20,Portakal (Sıkmalık),30.0,47.0,38.5,Kg,antalya
2025-08-20,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-08-21,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-21,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-21,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-21,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-22,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-22,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-22,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-22,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-23,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-23,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-23,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-23,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-25,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-25,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-25,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-25,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-26,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-26,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-26,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-08-26,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-08-27,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-27,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-27,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-08-27,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-08-28,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-28,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-28,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-08-28,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-08-29,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-29,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-29,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-08-29,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-08-30,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-08-30,Limon,100.0,170.0,135.0,Kg,antalya
2025-08-30,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-08-30,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-01,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-01,Limon,100.0,170.0,135.0,Kg,antalya
2025-09-01,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-09-01,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-09-02,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-02,Limon,100.0,170.0,135.0,Kg,antalya
2025-09-02,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-09-02,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-09-03,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-03,Limon,100.0,170.0,135.0,Kg,antalya
2025-09-03,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-09-03,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-09-04,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-04,Limon,100.0,170.0,135.0,Kg,antalya
2025-09-04,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-09-04,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-09-05,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-05,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-09-05,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-09-06,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-06,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-09-06,Portakal (Valencia Pak),40.0,70.0,55.0,Kg,antalya
2025-09-08,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-08,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-09-08,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-09,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-09,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-09-09,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-10,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-10,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-09-10,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-11,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-11,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-09-11,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-12,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-12,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-09-12,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-13,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-13,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-09-13,Portakal (Valencia Pak),40.0,65.0,52.5,Kg,antalya
2025-09-15,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-15,Portakal (Sıkmalık),30.0,60.0,45.0,Kg,antalya
2025-09-15,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-16,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-16,Portakal (Sıkmalık),30.0,60.0,45.0,Kg,antalya
2025-09-16,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-17,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-17,Portakal (Sıkmalık),30.0,60.0,45.0,Kg,antalya
2025-09-17,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-18,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-18,Portakal (Sıkmalık),30.0,60.0,45.0,Kg,antalya
2025-09-18,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-19,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-19,Portakal (Sıkmalık),30.0,65.0,47.5,Kg,antalya
2025-09-19,Portakal (Valencia Pak),40.0,75.0,57.5,Kg,antalya
2025-09-20,Lime Limon,120.0,167.0,143.5,Kg,antalya
2025-09-20,Portakal (Sıkmalık),30.0,65.0,47.5,Kg,antalya
2025-09-20,Portakal (Valencia Pak),40.0,75.0,57.5,Kg,antalya
2025-09-22,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-22,Portakal (Sıkmalık),30.0,70.0,50.0,Kg,antalya
2025-09-22,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-23,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-23,Portakal (Sıkmalık),30.0,70.0,50.0,Kg,antalya
2025-09-23,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-24,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-24,Portakal (Sıkmalık),30.0,70.0,50.0,Kg,antalya
2025-09-24,Portakal (Valencia Pak),40.0,80.0,60.0,Kg,antalya
2025-09-25,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-25,Portakal (Sıkmalık),40.0,80.0,60.0,Kg,antalya
2025-09-25,Portakal (Valencia Pak),45.0,90.0,67.5,Kg,antalya
2025-09-26,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-26,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-09-26,Portakal (Valencia Pak),55.0,110.0,82.5,Kg,antalya
2025-09-27,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-27,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-09-27,Portakal (Valencia Pak),55.0,110.0,82.5,Kg,antalya
2025-09-29,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-29,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-09-29,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-09-30,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-09-30,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-09-30,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-01,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-01,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-01,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-02,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-02,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-02,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-03,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-03,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-03,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-04,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-04,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-04,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-06,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-06,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-06,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-07,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-07,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-07,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-08,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-08,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-08,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-09,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-09,Portakal (Sıkmalık),50.0,100.0,75.0,Kg,antalya
2025-10-09,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-10,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-10,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-10,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-11,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-11,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-11,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-13,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-13,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-13,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-14,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-14,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-14,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-15,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-15,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-15,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-16,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-16,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-16,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-17,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-17,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-17,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-18,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-18,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-18,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-20,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-20,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-20,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-21,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-21,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-21,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-22,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-22,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-22,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-23,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-23,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-23,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-24,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-24,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-24,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-25,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-25,Portakal (Sıkmalık),50.0,110.0,80.0,Kg,antalya
2025-10-25,Portakal (Valencia Pak),55.0,120.0,87.5,Kg,antalya
2025-10-27,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-27,Portakal (Sıkmalık),50.0,90.0,70.0,Kg,antalya
2025-10-27,Portakal (Valencia Pak),55.0,100.0,77.5,Kg,antalya
2025-10-28,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-28,Portakal (Sıkmalık),50.0,90.0,70.0,Kg,antalya
2025-10-28,Portakal (Valencia Pak),55.0,100.0,77.5,Kg,antalya
2025-10-29,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-29,Portakal (Sıkmalık),50.0,90.0,70.0,Kg,antalya
2025-10-29,Portakal (Valencia Pak),55.0,100.0,77.5,Kg,antalya
2025-10-30,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-30,Portakal (Sıkmalık),50.0,90.0,70.0,Kg,antalya
2025-10-30,Portakal (Valencia Pak),55.0,100.0,77.5,Kg,antalya
2025-10-31,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-10-31,Portakal (Sıkmalık),50.0,90.0,70.0,Kg,antalya
2025-10-31,Portakal (Valencia Pak),55.0,100.0,77.5,Kg,antalya
2025-11-01,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-01,Portakal (Sıkmalık),30.0,60.0,45.0,Kg,antalya
2025-11-01,Portakal (Valencia Pak),55.0,80.0,67.5,Kg,antalya
2025-11-03,Greyfurt,40.0,80.0,60.0,Kg,antalya
2025-11-03,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-03,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-11-03,Portakal (Valencia Pak),55.0,80.0,67.5,Kg,antalya
2025-11-04,Greyfurt,40.0,80.0,60.0,Kg,antalya
2025-11-04,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-04,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-11-04,Portakal (Valencia Pak),55.0,80.0,67.5,Kg,antalya
2025-11-05,Greyfurt,40.0,75.0,57.5,Kg,antalya
2025-11-05,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-05,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-11-05,Portakal (Valencia Pak),55.0,80.0,67.5,Kg,antalya
2025-11-06,Greyfurt,40.0,70.0,55.0,Kg,antalya
2025-11-06,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-06,Portakal (Sıkmalık),30.0,55.0,42.5,Kg,antalya
2025-11-06,Portakal (Valencia Pak),55.0,80.0,67.5,Kg,antalya
2025-11-07,Greyfurt,40.0,70.0,55.0,Kg,antalya
2025-11-07,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-07,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-11-07,Portakal (Valencia Pak),40.0,60.0,50.0,Kg,antalya
2025-11-08,Greyfurt,40.0,70.0,55.0,Kg,antalya
2025-11-08,Lime Limon,120.0,190.0,155.0,Kg,antalya
2025-11-08,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-11-08,Portakal (Valencia Pak),40.0,60.0,50.0,Kg,antalya
2025-11-10,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-11-10,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-11-10,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-11-10,Portakal (Valencia Pak),40.0,60.0,50.0,Kg,antalya
2025-11-11,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-11-11,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-11-11,Limon,40.0,55.0,47.5,Kg,antalya
2025-11-11,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-11-11,Portakal (Valencia Pak),40.0,60.0,50.0,Kg,antalya
2025-11-12,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-11-12,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-11-12,Limon,40.0,55.0,47.5,Kg,antalya
2025-11-12,Portakal (Sıkmalık),30.0,50.0,40.0,Kg,antalya
2025-11-12,Portakal (Valencia Pak),40.0,60.0,50.0,Kg,antalya
2025-11-13,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-11-13,Lime Limon,120.0,210.0,165.0,Kg,antalya
