date,product,min_price,max_price,avg_price,unit,market
2026-02-07,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-07,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-07,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-07,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-09,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-09,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-09,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-09,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-09,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-10,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-10,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-10,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-10,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-10,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-11,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-11,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-11,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-11,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-11,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-12,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-12,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-12,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-12,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-12,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-13,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-13,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-13,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-13,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-13,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-14,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-14,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-14,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-14,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-14,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-16,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-16,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-16,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-16,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-16,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-17,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-17,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-17,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-17,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-17,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-18,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-18,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-18,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-18,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-18,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-19,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-19,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-19,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-19,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-19,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-20,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-20,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-20,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-20,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-20,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-21,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-21,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-21,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-21,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-21,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-23,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-23,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-23,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-23,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-23,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-24,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-24,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-24,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-24,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-24,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-25,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-25,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-25,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-25,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-25,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-26,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-26,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-26,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-26,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-26,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-27,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-27,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-27,Limon,40.0,75.0,57.5,Kg,antalya
2026-02-27,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-27,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-28,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-28,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-28,Limon,40.0,75.0,57.5,Kg,antalya
2026-02-28,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-28,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-03-02,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-03-02,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-02,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-02,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-03-02,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-03-03,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-03-03,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-03,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-03,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-03-03,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-03-04,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-04,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-04,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-04,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-04,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-03-05,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-05,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-05,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-05,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-05,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-03-06,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-06,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-06,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-06,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-06,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-03-07,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-07,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-07,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-07,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-07,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-03-09,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-09,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-09,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-09,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-09,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-10,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-10,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-10,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-10,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-10,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-11,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-11,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-11,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-11,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-11,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-12,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-12,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-12,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-12,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-12,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-13,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-13,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-03-13,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-13,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-13,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-14,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-14,Lime Limon,120.0,280.0,200.0,Kg,antalya
2026-03-14,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-14,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-14,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-16,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-16,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-16,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-16,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-16,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-17,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-17,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-17,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-17,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-17,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-18,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-18,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-18,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-18,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-18,Portakal (Valencia Pak),15.0,30.0,22.5,Kg,antalya
2026-03-19,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-19,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-19,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-19,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-19,Portakal (Valencia Pak),15.0,30.0,22.5,Kg,antalya
2026-03-20,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-20,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-20,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-20,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-20,Portakal (Valencia Pak),15.0,30.0,22.5,Kg,antalya
2026-03-21,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-21,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-03-21,Limon,35.0,75.0,55.0,Kg,antalya
2026-03-21,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-21,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-03-23,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-23,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-23,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-23,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-23,Portakal (Valencia Pak),15.0,30.0,22.5,Kg,antalya
2026-03-24,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-24,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-24,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-24,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-24,Portakal (Valencia Pak),15.0,30.0,22.5,Kg,antalya
2026-03-25,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-25,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-25,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-25,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-25,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-26,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-26,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-26,Limon,40.0,75.0,57.5,Kg,antalya
2026-03-26,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-26,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-27,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-27,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-27,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-27,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-27,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-28,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-28,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-28,Limon,40.0,70.0,55.0,Kg,antalya
2026-03-28,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-03-28,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-30,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-30,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-30,Limon,40.0,65.0,52.5,Kg,antalya
2026-03-30,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-30,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-03-31,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-03-31,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-03-31,Limon,40.0,65.0,52.5,Kg,antalya
2026-03-31,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-03-31,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-01,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-01,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-04-01,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-01,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-01,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-02,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-02,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-04-02,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-02,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-02,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-03,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-03,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-04-03,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-03,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-03,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-04,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-04,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-04-04,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-04,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-04,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-06,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-06,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-04-06,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-06,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-06,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-07,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-07,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-07,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-07,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-07,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-08,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-08,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-08,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-08,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-08,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-09,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-09,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-09,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-09,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-09,Portakal (Valencia Pak),20.0,35.0,27.5,Kg,antalya
2026-04-10,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-10,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-10,Limon,40.0,65.0,52.5,Kg,antalya
2026-04-10,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-10,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-11,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-11,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-11,Limon,40.0,70.0,55.0,Kg,antalya
2026-04-11,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-11,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-13,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-13,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-13,Limon,40.0,70.0,55.0,Kg,antalya
2026-04-13,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-13,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-14,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-14,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-14,Limon,40.0,70.0,55.0,Kg,antalya
2026-04-14,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-14,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-15,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-15,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-15,Limon,40.0,70.0,55.0,Kg,antalya
2026-04-15,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-15,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-16,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-16,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-16,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-16,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-16,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-17,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-17,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-17,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-17,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-17,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-18,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-18,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-18,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-18,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-18,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-20,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-20,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-20,Limon,35.0,70.0,52.5,Kg,antalya
2026-04-20,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-20,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-21,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-21,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-21,Limon,35.0,70.0,52.5,Kg,antalya
2026-04-21,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-21,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-22,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-22,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-22,Limon,35.0,70.0,52.5,Kg,antalya
2026-04-22,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-22,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-23,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-23,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-23,Limon,35.0,70.0,52.5,Kg,antalya
2026-04-23,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-23,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-24,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-24,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-24,Limon,35.0,70.0,52.5,Kg,antalya
2026-04-24,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-24,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-25,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-25,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-25,Limon,35.0,70.0,52.5,Kg,antalya
2026-04-25,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-25,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-27,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-27,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-27,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-27,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-27,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-28,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-28,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-28,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-28,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-28,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-29,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-29,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-29,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-29,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-29,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-04-30,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-04-30,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-04-30,Limon,35.0,75.0,55.0,Kg,antalya
2026-04-30,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-04-30,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-05-01,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-05-01,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-05-01,Limon,35.0,75.0,55.0,Kg,antalya
2026-05-01,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-05-01,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-05-02,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-05-02,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-05-02,Limon,35.0,75.0,55.0,Kg,antalya
2026-05-02,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-05-02,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
2026-05-04,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-05-04,Lime Limon,120.0,245.0,182.5,Kg,antalya
2026-05-04,Limon,35.0,75.0,55.0,Kg,antalya
2026-05-04,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-05-04,Portakal (Valencia Pak),20.0,40.0,30.0,Kg,antalya
